Id,SOURCE,TARGET,LabelSource,LabelTarget
800,2191,597,Ripple,Blockchain Capital
801,2420,597,Kraken,Blockchain Capital
802,2524,597,Coinbase,Blockchain Capital
803,1362,597,Circle,Blockchain Capital
804,8,597,CoinList,Blockchain Capital
805,344,597,Anchorage,Blockchain Capital
806,487,597,Aave,Blockchain Capital
807,1596,597,Abra,Blockchain Capital
808,972,597,Blockstream,Blockchain Capital
809,2599,597,BitGo,Blockchain Capital
810,2584,682,Wyre,Stellar Development Foundation
811,1596,682,Abra,Stellar Development Foundation
812,2584,291,Wyre,Draper Associates
813,206,291,Twitch,Draper Associates
814,243,291,Zilingo,Draper Associates
815,1567,291,Thumbtack,Draper Associates
816,257,291,Slingshot Aerospace,Draper Associates
817,1704,291,Unstoppable Domains,Draper Associates
818,2136,291,Ledger,Draper Associates
819,1101,291,Indiegogo,Draper Associates
820,768,291,Ripio,Draper Associates
821,283,291,Crowdcube,Draper Associates
822,2224,291,Forge,Draper Associates
823,1270,291,Goldbelly,Draper Associates
824,1863,291,EquityZen,Draper Associates
825,2584,2420,Wyre,Kraken
826,2509,2420,Prime Trust,Kraken
827,636,2420,Chingari,Kraken
828,331,1685,Zomato,Apple
829,217,1685,Ramp,Apple
830,477,1685,Corning,Apple
831,196,1685,Didi,Apple
832,44,1685,Adobe,Apple
833,331,2369,Zomato,Sequoia Capital
834,676,2369,Stanza Living,Sequoia Capital
835,243,2369,Zilingo,Sequoia Capital
836,1724,2369,Yokoy,Sequoia Capital
837,356,2369,Zoom,Sequoia Capital
838,1484,2369,Stripe,Sequoia Capital
839,1009,2369,Uber,Sequoia Capital
840,994,2369,Traveloka,Sequoia Capital
841,1831,2369,StarkWare Industries,Sequoia Capital
842,426,2369,SecurityScorecard,Sequoia Capital
843,1567,2369,Thumbtack,Sequoia Capital
844,1787,2369,Watershed,Sequoia Capital
845,1371,2369,Streamlit,Sequoia Capital
846,322,2369,Wiz,Sequoia Capital
847,256,2369,Skiff,Sequoia Capital
848,1421,2369,Snowflake,Sequoia Capital
849,1262,2369,Yahoo,Sequoia Capital
850,2301,2369,ServiceNow,Sequoia Capital
851,2129,2369,NVIDIA,Sequoia Capital
852,598,2369,Okta,Sequoia Capital
853,114,2369,Grafana Labs,Sequoia Capital
854,1207,2369,LayerZero Labs,Sequoia Capital
855,454,2369,Robinhood,Sequoia Capital
856,1597,2369,Lilt,Sequoia Capital
857,1992,2369,Island,Sequoia Capital
858,1267,2369,HubSpot,Sequoia Capital
859,1876,2369,MongoDB,Sequoia Capital
860,2537,2369,Rebel Foods,Sequoia Capital
861,816,2369,Rec Room,Sequoia Capital
862,2554,2369,Nazara Technologies,Sequoia Capital
863,2632,2369,Houzz,Sequoia Capital
864,1526,2369,Natera,Sequoia Capital
865,181,2369,Maven Clinic,Sequoia Capital
866,2009,2369,Magic Eden,Sequoia Capital
867,2555,2369,Insider,Sequoia Capital
868,2242,2369,iQiyi,Sequoia Capital
869,2377,2369,Productboard,Sequoia Capital
870,1,2369,Practo,Sequoia Capital
871,2629,2369,PayPal,Sequoia Capital
872,1324,2369,Remote,Sequoia Capital
873,2122,2369,LinkedIn,Sequoia Capital
874,1945,2369,Protocol Labs,Sequoia Capital
875,231,2369,Oracle,Sequoia Capital
876,276,2369,Green Dot,Sequoia Capital
877,1685,2369,Apple,Sequoia Capital
878,1816,2369,blinkit,Sequoia Capital
879,1322,2369,CertiK,Sequoia Capital
880,834,2369,Docker,Sequoia Capital
881,1564,2369,Google,Sequoia Capital
882,1623,2369,Airwallex,Sequoia Capital
883,1122,2369,Clipboard Health,Sequoia Capital
884,1092,2369,Capitolis,Sequoia Capital
885,756,2369,Bird,Sequoia Capital
886,1646,2369,Clari,Sequoia Capital
887,1255,2369,Ethos,Sequoia Capital
888,1543,2369,Cohesity,Sequoia Capital
889,1523,2369,Apollo.io,Sequoia Capital
890,2159,2369,DataStax,Sequoia Capital
891,1824,2369,Cyera,Sequoia Capital
892,579,2369,DoorDash,Sequoia Capital
893,1666,2369,Citizen,Sequoia Capital
894,1574,2369,Carbon,Sequoia Capital
895,2323,2369,CaptivateIQ,Sequoia Capital
896,1495,2369,Ascend.io,Sequoia Capital
897,2066,2369,Clever,Sequoia Capital
898,1363,2369,Airbnb,Sequoia Capital
899,1789,2369,ByteDance,Sequoia Capital
900,2490,2369,Binance,Sequoia Capital
901,708,2369,Bolt,Sequoia Capital
902,146,2369,Cisco,Sequoia Capital
903,1819,2369,GirnarSoft,Sequoia Capital
904,268,2369,Electronic Arts,Sequoia Capital
905,331,2380,Zomato,Info Edge
906,331,2049,Zomato,Ant Group
907,1985,1564,SpaceX,Google
908,227,1564,Tesla,Google
909,1484,1564,Stripe,Google
910,810,1564,Zynga,Google
911,45,1564,Niantic,Google
912,1023,1564,Planet,Google
913,1292,1564,GoTo Group,Google
914,991,1564,OPEN,Google
915,1072,1564,JD.com,Google
916,2656,1564,Airtel,Google
917,1081,1564,Cloudflare,Google
918,1864,1564,Glance,Google
919,691,1564,Gojek,Google
920,2475,1564,AOL,Google
921,2425,1564,Baidu,Google
922,1985,1998,SpaceX,Fidelity
923,1810,1998,Twilio,Fidelity
924,1962,1998,ThoughtSpot,Fidelity
925,39,1998,Sweetgreen,Fidelity
926,512,1998,Spotify,Fidelity
927,2316,1998,Sonder,Fidelity
928,362,1998,Roku,Fidelity
929,1876,1998,MongoDB,Fidelity
930,1121,1998,Hootsuite,Fidelity
931,779,1998,Groupon,Fidelity
932,1514,1998,Convoy,Fidelity
933,2656,1998,Airtel,Fidelity
934,1081,1998,Cloudflare,Fidelity
935,2674,1998,Delhivery,Fidelity
936,579,1998,DoorDash,Fidelity
937,2467,1998,Dataminr,Fidelity
938,1574,1998,Carbon,Fidelity
939,1985,1143,SpaceX,Baillie Gifford
940,1281,1143,Tanium,Baillie Gifford
941,1567,1143,Thumbtack,Baillie Gifford
942,418,1143,Workrise,Baillie Gifford
943,1516,1143,NIO,Baillie Gifford
944,1260,1143,PropertyGuru Group,Baillie Gifford
945,1823,1143,Northvolt,Baillie Gifford
946,1969,1143,Meituan,Baillie Gifford
947,1168,1143,HelloFresh,Baillie Gifford
948,1194,1143,Lilium,Baillie Gifford
949,1496,1143,Grammarly,Baillie Gifford
950,867,1143,Brex,Baillie Gifford
951,2683,1143,Epic Games,Baillie Gifford
952,1894,1143,Ginkgo Bioworks,Baillie Gifford
953,809,1143,Anaplan,Baillie Gifford
954,1234,1143,ChargePoint,Baillie Gifford
955,2618,1143,Climeworks,Baillie Gifford
956,1151,1143,Funding Circle,Baillie Gifford
957,1543,1143,Cohesity,Baillie Gifford
958,2674,1143,Delhivery,Baillie Gifford
959,2671,1143,BillionToOne,Baillie Gifford
960,1574,1143,Carbon,Baillie Gifford
961,972,1143,Blockstream,Baillie Gifford
962,1813,1143,Affirm,Baillie Gifford
963,1033,1143,Gojo & Company,Baillie Gifford
964,1990,1143,Blockchain.com,Baillie Gifford
965,1985,509,SpaceX,Craft Ventures
966,366,509,Sendoso,Craft Ventures
967,1487,509,OpenPhone,Craft Ventures
968,1121,509,Hootsuite,Craft Ventures
969,2594,509,Northspyre,Craft Ventures
970,2377,509,Productboard,Craft Ventures
971,2296,509,Hivemapper,Craft Ventures
972,648,509,Homebound,Craft Ventures
973,2078,509,Route,Craft Ventures
974,2599,509,BitGo,Craft Ventures
975,1361,509,Arena.im,Craft Ventures
976,133,509,AgentSync,Craft Ventures
977,1813,509,Affirm,Craft Ventures
978,1985,1714,SpaceX,Bank of America
979,206,2684,Twitch,Take-Two Interactive Software
980,206,2133,Twitch,Bessemer Venture Partners
981,1087,2133,Shopify,Bessemer Venture Partners
982,2261,2133,ServiceTitan,Bessemer Venture Partners
983,405,2133,Subject,Bessemer Venture Partners
984,1805,2133,Yotpo,Bessemer Venture Partners
985,357,2133,Tile,Bessemer Venture Partners
986,2713,2133,NYDIG,Bessemer Venture Partners
987,713,2133,Intercom,Bessemer Venture Partners
988,1079,2133,Rocket Lab,Bessemer Venture Partners
989,1405,2133,Rupifi,Bessemer Venture Partners
990,1299,2133,LaunchDarkly,Bessemer Venture Partners
991,1705,2133,Guild Education,Bessemer Venture Partners
992,869,2133,Optimal Dynamics,Bessemer Venture Partners
993,1235,2133,Procore,Bessemer Venture Partners
994,2655,2133,Optibus,Bessemer Venture Partners
995,0,2133,Livspace,Bessemer Venture Partners
996,1342,2133,PagerDuty,Bessemer Venture Partners
997,2377,2133,Productboard,Bessemer Venture Partners
998,2660,2133,Mindbody,Bessemer Venture Partners
999,780,2133,MediBuddy,Bessemer Venture Partners
1000,2381,2133,Moglix,Bessemer Venture Partners
1001,650,2133,Rev.com,Bessemer Venture Partners
1002,1227,2133,Choco,Bessemer Venture Partners
1003,1318,2133,Axonius,Bessemer Venture Partners
1004,962,2133,Alloy,Bessemer Venture Partners
1005,251,2133,ComboCurve,Bessemer Venture Partners
1006,2323,2133,CaptivateIQ,Bessemer Venture Partners
1007,1297,2133,Auth0,Bessemer Venture Partners
1008,1738,2133,Electric,Bessemer Venture Partners
1009,1977,2133,Good Technology,Bessemer Venture Partners
1010,206,2716,Twitch,SV Angel
1011,256,2716,Skiff,SV Angel
1012,1183,2716,Hugging Face,SV Angel
1013,49,2716,HackerRank,SV Angel
1014,1920,2716,Heavybit,SV Angel
1015,1319,2716,Forward,SV Angel
1016,1428,2716,Drata,SV Angel
1017,1959,2716,Elastic,SV Angel
1018,1022,719,SAP,Elliott Management
1019,416,719,Wipro Technologies,Elliott Management
1020,1022,159,SAP,EASME - EU Executive Agency for SMEs
1021,1055,1378,Wefunder,Maverick Ventures
1022,2539,1378,ConcertAI,Maverick Ventures
1023,758,1378,Apna,Maverick Ventures
1024,2293,1378,Arcus,Maverick Ventures
1025,185,1378,D-ID,Maverick Ventures
1026,1055,1185,Wefunder,Plug and Play Tech Center
1027,757,1185,Tractable,Plug and Play Tech Center
1028,1756,1185,Trulioo,Plug and Play Tech Center
1029,626,1185,Sherpa,Plug and Play Tech Center
1030,498,1185,Paysend,Plug and Play Tech Center
1031,337,1185,Gotrade,Plug and Play Tech Center
1032,1024,1185,Jerry,Plug and Play Tech Center
1033,561,1185,NODAR,Plug and Play Tech Center
1034,1276,1185,Onfido,Plug and Play Tech Center
1035,1941,1185,Esusu Financial,Plug and Play Tech Center
1036,1870,1185,EvolutionIQ,Plug and Play Tech Center
1037,1008,1185,ChargeAfter,Plug and Play Tech Center
1038,1633,1185,Credit Kudos,Plug and Play Tech Center
1039,1448,1185,Carto,Plug and Play Tech Center
1040,550,1185,Bigblue,Plug and Play Tech Center
1041,1055,2237,Wefunder,Daniel Curran
1042,1055,201,Wefunder,Dharmesh Shah
1043,1947,1969,Swiggy,Meituan
1044,691,1969,Gojek,Meituan
1045,1947,1888,Swiggy,Invesco
1046,1225,1888,Pine Labs,Invesco
1047,127,1888,Grab,Invesco
1048,1452,1888,Capchase,Invesco
1049,2457,2332,Tive,Techstars
1050,1810,2332,Twilio,Techstars
1051,1009,2332,Uber,Techstars
1052,257,2332,Slingshot Aerospace,Techstars
1053,1720,2332,SmartHop,Techstars
1054,523,2332,Vested Finance,Techstars
1055,164,2332,Upsie,Techstars
1056,508,2332,Veho,Techstars
1057,558,2332,TradeLanes,Techstars
1058,2274,2332,Pixxel,Techstars
1059,2309,2332,Remitly,Techstars
1060,1899,2332,Preply,Techstars
1061,2152,2332,JumpCloud,Techstars
1062,1878,2332,Novo,Techstars
1063,847,2332,Nautilus Labs,Techstars
1064,962,2332,Alloy,Techstars
1065,21,2332,DigitalOcean,Techstars
1066,2155,2332,Dapio,Techstars
1067,1374,2332,ClassPass,Techstars
1068,3,2332,EnrichHER,Techstars
1069,497,2332,Gig Wage,Techstars
1070,2676,2332,Arweave,Techstars
1071,1361,2332,Arena.im,Techstars
1072,2457,1137,Tive,Fifth Wall
1073,145,1137,Span.IO,Fifth Wall
1074,1082,1137,SmartRent,Fifth Wall
1075,1254,1137,Turntide Technologies,Fifth Wall
1076,59,1137,Veev,Fifth Wall
1077,918,1137,Pacaso,Fifth Wall
1078,1571,1137,Notarize,Fifth Wall
1079,648,1137,Homebound,Fifth Wall
1080,979,1137,Built Robotics,Fifth Wall
1081,353,1137,Cottage,Fifth Wall
1082,2457,2557,Tive,Qualcomm Ventures
1083,2498,2557,SiFive,Qualcomm Ventures
1084,356,2557,Zoom,Qualcomm Ventures
1085,697,2557,Shadowfax,Qualcomm Ventures
1086,266,2557,Pensando,Qualcomm Ventures
1087,2373,2557,OneWeb,Qualcomm Ventures
1088,1566,2557,Ring,Qualcomm Ventures
1089,2183,2557,QuintoAndar,Qualcomm Ventures
1090,2629,2557,PayPal,Qualcomm Ventures
1091,333,2557,AiFi,Qualcomm Ventures
1092,1081,2557,Cloudflare,Qualcomm Ventures
1093,2229,2557,Celona,Qualcomm Ventures
1094,400,2557,Bounce,Qualcomm Ventures
1095,2457,884,Tive,AXA Venture Partners
1096,426,884,SecurityScorecard,AXA Venture Partners
1097,1902,884,Policygenius,AXA Venture Partners
1098,185,884,D-ID,AXA Venture Partners
1099,676,1944,Stanza Living,Matrix Partners
1100,2454,1944,Zendesk,Matrix Partners
1101,295,1944,Vectra,Matrix Partners
1102,1929,1944,ITILITE,Matrix Partners
1103,2661,1944,Oxyzo,Matrix Partners
1104,1267,1944,HubSpot,Matrix Partners
1105,693,1944,Oculus,Matrix Partners
1106,507,1944,KuCoin,Matrix Partners
1107,1,1944,Practo,Matrix Partners
1108,1685,1944,Apple,Matrix Partners
1109,1346,1944,Chalo,Matrix Partners
1110,1219,1944,Fuzzy,Matrix Partners
1111,2525,1944,Fivetran,Matrix Partners
1112,2232,1944,Apartment List,Matrix Partners
1113,676,769,Stanza Living,RBL Bank
1114,676,1848,Stanza Living,Sequoia Capital India
1115,1936,1848,UrbanPiper,Sequoia Capital India
1116,2161,1848,Whatfix,Sequoia Capital India
1117,2677,1848,Trell,Sequoia Capital India
1118,1653,1848,Shipper,Sequoia Capital India
1119,433,1848,Rattle,Sequoia Capital India
1120,2537,1848,Rebel Foods,Sequoia Capital India
1121,1711,1848,LambdaTest,Sequoia Capital India
1122,174,1848,Qure AI,Sequoia Capital India
1123,1559,1848,MobiKwik,Sequoia Capital India
1124,2120,1848,Last9,Sequoia Capital India
1125,1656,1848,Multiplier,Sequoia Capital India
1126,191,1848,Near,Sequoia Capital India
1127,2043,1848,Purplle,Sequoia Capital India
1128,2555,1848,Insider,Sequoia Capital India
1129,1887,1848,Mamaearth,Sequoia Capital India
1130,1,1848,Practo,Sequoia Capital India
1131,2544,1848,Razorpay,Sequoia Capital India
1132,2381,1848,Moglix,Sequoia Capital India
1133,7,1848,Innovaccer,Sequoia Capital India
1134,2325,1848,Classplus,Sequoia Capital India
1135,987,1848,CoinSwitch Kuber,Sequoia Capital India
1136,758,1848,Apna,Sequoia Capital India
1137,2053,1848,Drip Capital,Sequoia Capital India
1138,2612,1848,Digit Insurance,Sequoia Capital India
1139,400,1848,Bounce,Sequoia Capital India
1140,1783,1848,Carousell,Sequoia Capital India
1141,6,1848,Druva,Sequoia Capital India
1142,195,1848,Funding Societies,Sequoia Capital India
1143,629,1848,Emeritus,Sequoia Capital India
1144,1058,1848,CredAvenue,Sequoia Capital India
1145,1810,2217,Twilio,500 Startups
1146,445,2217,Solana,500 Startups
1147,2312,2217,Shippo,500 Startups
1148,2331,2217,ShearShare,500 Startups
1149,2710,2217,Thrive Agric,500 Startups
1150,1786,2217,The Family,500 Startups
1151,1851,2217,Shiprocket,500 Startups
1152,2195,2217,Pipefy,500 Startups
1153,1386,2217,MURAL,500 Startups
1154,713,2217,Intercom,500 Startups
1155,2653,2217,Iterable,500 Startups
1156,2555,2217,Insider,500 Startups
1157,1684,2217,Kin Insurance,500 Startups
1158,1189,2217,RiseUp,500 Startups
1159,831,2217,Mercury,500 Startups
1160,127,2217,Grab,500 Startups
1161,7,2217,Innovaccer,500 Startups
1162,2277,2217,Revolution,500 Startups
1163,409,2217,Animoca Brands,500 Startups
1164,129,2217,AngelList,500 Startups
1165,2519,2217,Axie Infinity,500 Startups
1166,303,2217,FarMart,500 Startups
1167,542,2217,GitLab,500 Startups
1168,2173,2217,FIDEL API,500 Startups
1169,652,2217,CircleCI,500 Startups
1170,56,2217,FinAccel,500 Startups
1171,1270,2217,Goldbelly,500 Startups
1172,2143,2217,Algolia,500 Startups
1173,2671,2217,BillionToOne,500 Startups
1174,959,2217,Blavity,500 Startups
1175,1783,2217,Carousell,500 Startups
1176,195,2217,Funding Societies,500 Startups
1177,811,2217,Clip,500 Startups
1178,1863,2217,EquityZen,500 Startups
1179,1154,2217,Golden Gate,500 Startups
1180,1810,977,Twilio,Redpoint
1181,1454,977,Sonos,Redpoint
1182,2454,977,Zendesk,Redpoint
1183,1421,977,Snowflake,Redpoint
1184,1585,977,Zuora,Redpoint
1185,101,977,Knock,Redpoint
1186,1597,977,Lilt,Redpoint
1187,2192,977,Juniper Square,Redpoint
1188,1299,977,LaunchDarkly,Redpoint
