Id,SOURCE,TARGET,LabelSource,LabelTarget
670,825,166,Tiger Global Management,Viz
671,822,166,GV,Viz
672,1329,166,Seedcamp,Viz
673,1825,166,Scale Venture Partners,Viz
674,1185,1918,Insight Partners,Socotra
675,1589,1918,8VC,Socotra
676,295,1918,Caffeinated Capital,Socotra
677,2022,1918,Vulcan Capital,Socotra
678,1185,1339,Insight Partners,Staffbase
679,1940,1339,General Atlantic,Staffbase
680,781,1339,Capnamic Ventures,Staffbase
681,1185,1043,Insight Partners,Shipium
682,440,1043,Good Friends,Shipium
683,1507,1043,Trilogy Equity Partners,Shipium
684,1185,1521,Insight Partners,Wiz
685,662,1521,Sequoia Capital,Wiz
686,551,1521,Index Ventures,Wiz
687,1395,1521,Cyberstarts,Wiz
688,1185,1195,Insight Partners,UserTesting
689,617,1195,Accel,UserTesting
690,1900,1195,Scottish Enterprise,UserTesting
691,1056,1195,Greenspring Associates,UserTesting
692,1185,1924,Insight Partners,slice
693,825,1924,Tiger Global Management,slice
694,1407,1924,Northern Arc,slice
695,532,1924,Vivriti Capital,slice
696,656,1924,InCred,slice
697,1185,667,Insight Partners,Smartsheet
698,1730,667,Top Tier Capital Partners,Smartsheet
699,1592,667,Summit Partners,Smartsheet
700,1488,667,Madrona Venture Group,Smartsheet
701,1190,667,Sutter Hill Ventures,Smartsheet
702,1185,1074,Insight Partners,SmartBear
703,1185,679,Insight Partners,Snappt
704,2019,679,Moderne Ventures,Snappt
705,670,679,K50 Ventures,Snappt
706,1185,1270,Insight Partners,WalkMe
707,1825,1270,Scale Venture Partners,WalkMe
708,1824,1270,Vitruvian Partners,WalkMe
709,1056,1270,Greenspring Associates,WalkMe
710,157,1270,EDBI,WalkMe
711,1185,1937,Insight Partners,Vela
712,1185,654,Insight Partners,Kaseya
713,630,654,TPG,Kaseya
714,1185,138,Insight Partners,Pipefy
715,1899,138,500 Startups,Pipefy
716,251,138,FundersClub,Pipefy
717,1913,138,Asymmetry Ventures,Pipefy
718,1185,1300,Insight Partners,Qonto
719,946,1300,Tencent,Qonto
720,825,1300,Tiger Global Management,Qonto
721,864,1300,Gaingels,Qonto
722,287,1300,Eurazeo,Qonto
723,1185,403,Insight Partners,MURAL
724,825,403,Tiger Global Management,MURAL
725,1899,403,500 Startups,MURAL
726,886,403,Gradient Ventures,MURAL
727,1185,1988,Insight Partners,Postman
728,674,1988,Coatue,Postman
729,365,1988,Battery Ventures,Postman
730,1113,1988,Nexus Venture Partners,Postman
731,1185,53,Insight Partners,Kpler
732,1185,856,Insight Partners,Island
733,662,856,Sequoia Capital,Island
734,1237,856,Stripes,Island
735,1395,856,Cyberstarts,Island
736,1185,1379,Insight Partners,Moonfare
737,1824,1379,Vitruvian Partners,Moonfare
738,1679,1379,Fidelity International Strategic Ventures,Moonfare
739,1185,1095,Insight Partners,Rattle
740,1738,1095,Sequoia Capital India,Rattle
741,822,1095,GV,Rattle
742,1185,1289,Insight Partners,HelloFresh
743,542,1289,Baillie Gifford,HelloFresh
744,293,1289,Rocket Internet,HelloFresh
745,1519,1289,HV Capital,HelloFresh
746,522,1289,Kinnevik,HelloFresh
747,1185,1889,Insight Partners,Nearpod
748,2040,1889,Storm Ventures,Nearpod
749,1665,1889,Reach Capital,Nearpod
750,1570,1889,Miami Angels,Nearpod
751,10,1889,Emerson Collective,Nearpod
752,1185,493,Insight Partners,Lightricks
753,1239,493,Goldman Sachs,Lightricks
754,648,493,Goldman Sachs Asset Management,Lightricks
755,2043,493,Viola Ventures,Lightricks
756,590,493,Hanaco Venture Capital,Lightricks
757,1185,136,Insight Partners,LaunchDarkly
758,779,136,Bessemer Venture Partners,LaunchDarkly
759,2076,136,Redpoint,LaunchDarkly
760,549,136,Vertex Ventures,LaunchDarkly
761,829,136,Alchemist Accelerator,LaunchDarkly
762,1185,2107,Insight Partners,Leapsome
763,1046,2107,Creandum,Leapsome
764,2105,2107,Visionaries Club,Leapsome
765,1185,205,Insight Partners,SafetyCulture
766,825,205,Tiger Global Management,SafetyCulture
767,551,205,Index Ventures,SafetyCulture
768,1622,205,Morpheus Ventures,SafetyCulture
769,1185,379,Insight Partners,OpenWeb
770,661,379,AltaIR Capital,OpenWeb
771,879,379,Samsung NEXT,OpenWeb
772,1687,379,The New York Times,OpenWeb
773,1185,399,Insight Partners,monday.com
774,1404,399,HarbourVest Partners,monday.com
775,1237,399,Stripes,monday.com
776,528,399,Zoom,monday.com
777,1185,439,Insight Partners,Hootsuite
778,617,439,Accel,Hootsuite
779,1085,439,Craft Ventures,Hootsuite
780,214,439,OMERS Ventures,Hootsuite
781,1185,412,Insight Partners,Optibus
782,779,412,Bessemer Venture Partners,Optibus
783,381,412,Alibaba Group,Optibus
784,1181,412,Pitango Venture Capital,Optibus
785,1389,412,New Era Capital Partners,Optibus
786,1185,1038,Insight Partners,Indiegogo
787,981,1038,Draper Associates,Indiegogo
788,2016,1038,Kleiner Perkins,Indiegogo
789,1661,1038,Khosla Ventures,Indiegogo
790,404,1038,ff Venture Capital,Indiegogo
791,1185,1421,Insight Partners,LawVu
792,570,1421,Shasta Ventures,LawVu
793,1,1421,AirTree Ventures,LawVu
794,1185,891,Insight Partners,Choco
795,779,891,Bessemer Venture Partners,Choco
796,674,891,Coatue,Choco
797,1946,891,G Squared,Choco
798,1182,891,Atlantic Labs,Choco
799,1185,1990,Insight Partners,Builder.ai
800,585,1990,WndrCo,Builder.ai
801,571,1990,Jungle Ventures,Builder.ai
802,1646,1990,IFC,Builder.ai
803,1069,1990,Revo Capital,Builder.ai
804,1185,44,Insight Partners,Docker
805,1239,44,Goldman Sachs,Docker
806,1660,44,Y Combinator,Docker
807,662,44,Sequoia Capital,Docker
808,1252,44,Greylock,Docker
809,1185,1263,Insight Partners,Flutterwave
810,1760,1263,Mastercard,Flutterwave
811,1049,1263,Lux Capital,Flutterwave
812,2001,1263,B Capital Group,Flutterwave
813,1158,1263,LoftyInc Capital Management,Flutterwave
814,1185,1176,Insight Partners,Coda Payments
815,1140,1176,GIC,Coda Payments
816,649,1176,MDI Ventures,Coda Payments
817,1540,1176,Golden Gate,Coda Payments
818,1859,1176,Google Launchpad Accelerator,Coda Payments
819,1185,355,Insight Partners,Darktrace
820,216,355,SoftBank,Darktrace
821,1811,355,Kohlberg Kravis Roberts,Darktrace
822,1824,355,Vitruvian Partners,Darktrace
823,1592,355,Summit Partners,Darktrace
824,1185,504,Insight Partners,Apna
825,825,504,Tiger Global Management,Apna
826,1884,504,Maverick Ventures,Apna
827,1738,504,Sequoia Capital India,Apna
828,889,504,Owl Ventures,Apna
829,1185,1615,Insight Partners,6sense
830,825,1615,Tiger Global Management,6sense
831,194,1615,SoftBank Vision Fund,6sense
832,2001,1615,B Capital Group,6sense
833,1185,1276,Insight Partners,DocuSign
834,617,1276,Accel,DocuSign
835,822,1276,GV,DocuSign
836,272,1276,Visa,DocuSign
837,1532,1276,Microsoft,DocuSign
838,1185,68,Insight Partners,Dataiku
839,825,68,Tiger Global Management,Dataiku
840,1733,68,FirstMark,Dataiku
841,287,68,Eurazeo,Dataiku
842,1237,68,Stripes,Dataiku
843,1185,1302,Insight Partners,Esper
844,864,1302,Gaingels,Esper
845,1825,1302,Scale Venture Partners,Esper
846,953,1302,Haystack,Esper
847,993,1302,Tech Coast Angels,Esper
848,1185,112,Insight Partners,Alteryx
849,931,112,Toba Capital,Alteryx
850,226,112,Meritech Capital Partners,Alteryx
851,1629,112,ICONIQ Capital,Alteryx
852,93,112,Sapphire Ventures,Alteryx
853,1185,23,Insight Partners,Bubble
854,336,23,SignalFire,Bubble
855,1917,23,BoxGroup,Bubble
856,1185,534,Insight Partners,BlueOcean
857,1772,534,FJ Labs,BlueOcean
858,1879,534,Global Venture Capital,BlueOcean
859,1185,1986,Insight Partners,Beewise
860,199,1986,lool Ventures,Beewise
861,2015,1986,Corner Ventures,Beewise
862,1874,1986,Fortissimo Capital,Beewise
863,1185,1082,Insight Partners,Automattic
864,1574,1082,BlackRock,Automattic
865,825,1082,Tiger Global Management,Automattic
866,876,1082,True Ventures,Automattic
867,1583,1082,Salesforce Ventures,Automattic
868,1185,1309,Insight Partners,FloQast
869,2076,1309,Redpoint,FloQast
870,1277,1309,Wavemaker Partners,FloQast
871,931,1309,Toba Capital,FloQast
872,1456,1309,Norwest Venture Partners,FloQast
873,1185,1827,Insight Partners,Duck Creek Technologies
874,924,1827,Temasek Holdings,Duck Creek Technologies
875,853,1827,Neuberger Berman Group,Duck Creek Technologies
876,266,1827,Dragoneer Investment Group,Duck Creek Technologies
877,1185,279,Insight Partners,Carto
878,617,279,Accel,Carto
879,165,279,Plug and Play Tech Center,Carto
880,647,279,Earlybird Venture Capital,Carto
881,1185,1975,Insight Partners,CRED
882,825,1975,Tiger Global Management,CRED
883,674,1975,Coatue,CRED
884,1365,1975,Hillhouse Capital Group,CRED
885,1185,766,Insight Partners,Delivery Hero
886,1365,766,Hillhouse Capital Group,Delivery Hero
887,1940,766,General Atlantic,Delivery Hero
888,293,766,Rocket Internet,Delivery Hero
889,2025,766,Altos Ventures,Delivery Hero
890,1185,2097,Insight Partners,Checkout.com
891,825,2097,Tiger Global Management,Checkout.com
892,674,2097,Coatue,Checkout.com
893,1140,2097,GIC,Checkout.com
894,1668,2097,Ribbit Capital,Checkout.com
895,1185,1683,Insight Partners,CredAvenue
896,1738,1683,Sequoia Capital India,CredAvenue
897,95,1683,Lightrock,CredAvenue
898,2001,1683,B Capital Group,CredAvenue
899,1975,1683,CRED,CredAvenue
900,1185,1928,Insight Partners,Aviatrix
901,825,1928,Tiger Global Management,Aviatrix
902,882,1928,CRV,Aviatrix
903,776,1928,TCV,Aviatrix
904,946,914,Tencent,Ubisoft
905,1551,914,JP Morgan Chase,Ubisoft
906,1647,914,Ontario Teachers' Pension Plan,Ubisoft
907,162,914,Electronic Arts,Ubisoft
908,946,833,Tencent,Swiggy
909,216,833,SoftBank,Swiggy
910,1239,833,Goldman Sachs,Swiggy
911,62,833,Meituan,Swiggy
912,1227,833,Invesco,Swiggy
913,946,1428,Tencent,Xiaohongshu
914,924,1428,Temasek Holdings,Xiaohongshu
915,381,1428,Alibaba Group,Xiaohongshu
916,472,1428,GSR Ventures,Xiaohongshu
917,592,1428,GGV Capital,Xiaohongshu
918,946,1973,Tencent,Satellogic
919,1922,1973,SoftBank Capital,Satellogic
920,1193,1973,Cantor Fitzgerald,Satellogic
921,946,1758,Tencent,Uber
922,662,1758,Sequoia Capital,Uber
923,1531,1758,Techstars,Uber
924,1892,1758,Citi,Uber
925,1758,1758,Uber,Uber
926,946,1664,Tencent,TrueLayer
927,825,1664,Tiger Global Management,TrueLayer
928,924,1664,Temasek Holdings,TrueLayer
929,1985,1664,Stripe,TrueLayer
930,317,1664,Anthemis Group,TrueLayer
931,946,1030,Tencent,Voyager Innovations
932,1392,1030,Susquehanna International Group (SIG),Voyager Innovations
933,951,1030,PLDT,Voyager Innovations
934,946,1284,Tencent,Tile
935,779,1284,Bessemer Venture Partners,Tile
936,828,1284,Slow Ventures,Tile
937,1661,1284,Khosla Ventures,Tile
938,946,113,Tencent,Spotify
939,1239,113,Goldman Sachs,Spotify
940,617,113,Accel,Spotify
941,630,113,TPG,Spotify
942,946,987,Tencent,Voodoo
943,1239,987,Goldman Sachs,Voodoo
944,985,987,Tikehau Capital,Voodoo
945,2059,987,SAIF Partners,Voodoo
946,946,177,Tencent,Yintai Group
947,844,177,JD.com,Yintai Group
948,2000,177,Baidu,Yintai Group
949,946,221,Tencent,PhonePe
950,825,221,Tiger Global Management,PhonePe
951,1698,221,Flipkart,PhonePe
952,811,221,Walmart,PhonePe
953,946,1816,Tencent,Omnipresent
954,2020,1816,Episode 1,Omnipresent
955,539,1816,Playfair Capital,Omnipresent
956,946,1894,Tencent,Riot Games
957,1733,1894,FirstMark,Riot Games
958,411,1894,HAX,Riot Games
959,946,802,Tencent,Lunar
960,2104,802,IDC Ventures,Lunar
961,2115,802,Greyhound Capital,Lunar
962,946,1034,Tencent,Rakuten
963,632,1034,Intel Capital,Rakuten
964,811,1034,Walmart,Rakuten
965,1023,1034,MVI (MENA Venture Investments),Rakuten
966,1472,1034,Japan Post Holdings,Rakuten
967,946,635,Tencent,Krafton
968,2025,635,Altos Ventures,Krafton
969,946,754,Tencent,GoTo Group
970,1702,754,Google,GoTo Group
971,924,754,Temasek Holdings,GoTo Group
972,1516,754,Primavera Capital Group,GoTo Group
973,1650,754,Abu Dhabi Investment Authority,GoTo Group
974,946,444,Tencent,JD Logistics
975,1365,444,Hillhouse Capital Group,JD Logistics
976,397,444,K3 Ventures,JD Logistics
977,695,444,Sequoia Capital China,JD Logistics
978,946,839,Tencent,Ola
979,216,839,SoftBank,Ola
980,825,839,Tiger Global Management,Ola
981,1347,839,Warburg Pincus,Ola
982,946,587,Tencent,Pocket FM
983,99,587,Goodwater Capital,Pocket FM
984,1616,587,Lightspeed Venture Partners,Pocket FM
985,2066,587,Naver,Pocket FM
986,1982,587,Times Internet,Pocket FM
987,946,729,Tencent,GoStudent
988,194,729,SoftBank Vision Fund,GoStudent
989,89,729,Speedinvest,GoStudent
990,674,729,Coatue,GoStudent
991,946,524,Tencent,GrowSari
992,1277,524,Wavemaker Partners,GrowSari
993,1811,524,Kohlberg Kravis Roberts,GrowSari
994,659,524,International Finance Corporation,GrowSari
995,596,524,Saison Capital,GrowSari
996,946,2062,Tencent,Practo
997,662,2062,Sequoia Capital,Practo
998,154,2062,Matrix Partners,Practo
999,1738,2062,Sequoia Capital India,Practo
1000,1203,2062,Matrix Partners India,Practo
1001,946,1505,Tencent,QuintoAndar
1002,216,1505,SoftBank,QuintoAndar
1003,74,1505,QED Investors,QuintoAndar
1004,1194,1505,Qualcomm Ventures,QuintoAndar
1005,1940,1505,General Atlantic,QuintoAndar
1006,946,623,Tencent,Lilium
1007,1574,623,BlackRock,Lilium
1008,542,623,Baillie Gifford,Lilium
1009,95,623,Lightrock,Lilium
1010,1420,623,Atomico,Lilium
1011,946,708,Tencent,Hike
1012,216,708,SoftBank,Hike
1013,825,708,Tiger Global Management,Hike
1014,715,708,Foxconn Technology Group,Hike
1015,946,2087,Tencent,Epic Games
1016,1574,2087,BlackRock,Epic Games
1017,542,2087,Baillie Gifford,Epic Games
1018,1704,2087,T. Rowe Price,Epic Games
1019,1779,2087,Bracket Capital,Epic Games
1020,946,1690,Tencent,Airwallex
1021,662,1690,Sequoia Capital,Airwallex
1022,1760,1690,Mastercard,Airwallex
1023,1365,1690,Hillhouse Capital Group,Airwallex
1024,695,1690,Sequoia Capital China,Airwallex
1025,946,916,Tencent,CICC
1026,630,916,TPG,CICC
1027,946,1921,Tencent,Afterpay
1028,674,1921,Coatue,Afterpay
1029,5,1921,Mitsubishi UFJ Financial Group,Afterpay
1030,946,1496,Tencent,Blockstream
1031,1828,1496,Blockchain Capital,Blockstream
1032,542,1496,Baillie Gifford,Blockstream
1033,864,1496,Gaingels,Blockstream
1034,1925,1496,AngelList,Blockstream
1035,946,144,Tencent,Didi
1036,216,144,SoftBank,Didi
1037,78,144,Apple,Didi
1038,1892,144,Citi,Didi
1039,600,144,Silver Lake,Didi
1040,946,873,Tencent,Gojek
1041,1702,873,Google,Gojek
1042,62,873,Meituan,Gojek
1043,1347,873,Warburg Pincus,Gojek
1044,1360,873,Meta,Gojek
1045,1551,775,JP Morgan Chase,Xerox
1046,1239,775,Goldman Sachs,Xerox
1047,1892,775,Citi,Xerox
1048,639,775,Credit Suisse,Xerox
1049,1551,848,JP Morgan Chase,The Boeing Company
1050,189,848,Citibank,The Boeing Company
1051,1708,848,Pierce,The Boeing Company
1052,1684,848,Inc.,The Boeing Company
1053,1551,1299,JP Morgan Chase,Saudi Arabia's Public Investment Fund
1054,1239,1299,Goldman Sachs,Saudi Arabia's Public Investment Fund
1055,1640,1299,HSBC,Saudi Arabia's Public Investment Fund
1056,1551,1243,JP Morgan Chase,MercadoLibre
1057,1239,1243,Goldman Sachs,MercadoLibre
1058,825,1243,Tiger Global Management,MercadoLibre
1059,266,1243,Dragoneer Investment Group,MercadoLibre
1060,1799,1243,PayPal,MercadoLibre
1061,1551,212,JP Morgan Chase,PPRO
1062,2035,212,Eldridge,PPRO
1063,287,212,Eurazeo,PPRO
1064,1305,212,Wellington Management,PPRO
1065,69,212,Northleaf Capital Partners,PPRO
1066,1551,1966,JP Morgan Chase,Bitwise Industries
1067,594,1966,Kapor Capital,Bitwise Industries
1068,697,1966,Western Technology Investment,Bitwise Industries
1069,1665,1966,Reach Capital,Bitwise Industries
1070,1551,1500,JP Morgan Chase,ConsenSys
1071,1896,1500,Animoca Brands,ConsenSys
1072,1532,1500,Microsoft,ConsenSys
1073,1640,1500,HSBC,ConsenSys
1074,491,1500,BNY Mellon,ConsenSys
1075,216,303,SoftBank,Sorare
1076,617,303,Accel,Sorare
1077,287,303,Eurazeo,Sorare
1078,1329,303,Seedcamp,Sorare
1079,216,1324,SoftBank,Zimperium
1080,1347,1324,Warburg Pincus,Zimperium
1081,1121,1324,Sierra Ventures,Zimperium
1082,398,1324,Telstra Ventures,Zimperium
1083,879,1324,Samsung NEXT,Zimperium
1084,216,311,SoftBank,Treasure Data
1085,722,311,AME Cloud Ventures,Treasure Data
1086,1825,311,Scale Venture Partners,Treasure Data
1087,1121,311,Sierra Ventures,Treasure Data
1088,1304,311,SBI Group,Treasure Data
1089,216,495,SoftBank,ShipBob
1090,1660,495,Y Combinator,ShipBob
1091,194,495,SoftBank Vision Fund,ShipBob
1092,251,495,FundersClub,ShipBob
1093,804,495,Wefunder,ShipBob
1094,216,538,SoftBank,Solarisbank
1095,2022,538,Vulcan Capital,Solarisbank
1096,1991,538,finleap,Solarisbank
1097,272,538,Visa,Solarisbank
1098,1366,538,Banco Bilbao Vizcaya Argentaria,Solarisbank
1099,216,1898,SoftBank,WME
1100,600,1898,Silver Lake,WME
1101,1964,1898,Canada Pension Plan Investment Board,WME
1102,216,215,SoftBank,Ola Electric
1103,825,215,Tiger Global Management,Ola Electric
1104,924,215,Temasek Holdings,Ola Electric
1105,1203,215,Matrix Partners India,Ola Electric
1106,492,215,Alpha Wave Global,Ola Electric
1107,216,1144,SoftBank,OYO
1108,194,1144,SoftBank Vision Fund,OYO
1109,1532,1144,Microsoft,OYO
1110,965,1144,Airbnb,OYO
1111,1542,1144,Grab,OYO
1112,216,1911,SoftBank,PlayVS
1113,803,1911,New Enterprise Associates,PlayVS
1114,674,1911,Coatue,PlayVS
1115,1923,1911,Science,PlayVS
1116,216,1823,SoftBank,Roche
1117,318,1823,Novartis,Roche
1118,216,1818,SoftBank,OfBusiness
1119,825,1818,Tiger Global Management,OfBusiness
1120,194,1818,SoftBank Vision Fund,OfBusiness
1121,1456,1818,Norwest Venture Partners,OfBusiness
1122,492,1818,Alpha Wave Global,OfBusiness
1123,216,1004,SoftBank,OneWeb
1124,1194,1004,Qualcomm Ventures,OneWeb
1125,1922,1004,SoftBank Capital,OneWeb
1126,437,1004,Qualcomm,OneWeb
1127,77,1004,Airbus,OneWeb
1128,216,1542,SoftBank,Grab
1129,1227,1542,Invesco,Grab
1130,1899,1542,500 Startups,Grab
1131,1532,1542,Microsoft,Grab
1132,1640,1542,HSBC,Grab
1133,216,997,SoftBank,blinkit
1134,825,997,Tiger Global Management,blinkit
1135,662,997,Sequoia Capital,blinkit
1136,1777,997,Zomato,blinkit
1137,194,997,SoftBank Vision Fund,blinkit
1138,216,1912,SoftBank,Bambee
1139,74,1912,QED Investors,Bambee
1140,864,1912,Gaingels,Bambee
1141,1751,1912,Alpha Edison,Bambee
1142,216,1659,SoftBank,Eight Sleep
1143,1660,1659,Y Combinator,Eight Sleep
1144,864,1659,Gaingels,Eight Sleep
1145,1589,1659,8VC,Eight Sleep
1146,216,1861,SoftBank,Fair
1147,194,1861,SoftBank Vision Fund,Fair
1148,1946,1861,G Squared,Fair
1149,1576,1861,Valor Equity Partners,Fair
1150,216,280,SoftBank,ada
1151,930,280,Sumitomo Corporation,ada
1152,216,1838,SoftBank,Bear Robotics
1153,820,1838,Line,Bear Robotics
1154,1417,1838,FuturePlay,Bear Robotics
1155,1556,1838,Cleveland Avenue,Bear Robotics
1156,216,1155,SoftBank,Arcus
1157,1884,1155,Maverick Ventures,Arcus
1158,251,1155,FundersClub,Arcus
1159,913,1155,Musha Ventures,Arcus
1160,216,415,SoftBank,Clip
1161,1899,415,500 Startups,Clip
1162,1940,415,General Atlantic,Clip
1163,1121,415,Sierra Ventures,Clip
1164,216,381,SoftBank,Alibaba Group
1165,1239,381,Goldman Sachs,Alibaba Group
1166,825,381,Tiger Global Management,Alibaba Group
1167,924,381,Temasek Holdings,Alibaba Group
1168,600,381,Silver Lake,Alibaba Group
1169,1239,2054,Goldman Sachs,Zendesk
1170,154,2054,Matrix Partners,Zendesk
1171,2076,2054,Redpoint,Zendesk
1172,592,2054,GGV Capital,Zendesk
1173,551,2054,Index Ventures,Zendesk
1174,1239,671,Goldman Sachs,ZestMoney
1175,505,671,Coinbase Ventures,ZestMoney
1176,2005,671,PayU,ZestMoney
1177,190,671,Zip,ZestMoney
1178,1715,671,Quona Capital,ZestMoney
1179,1239,247,Goldman Sachs,Starling Bank
1180,283,247,Fidelity Management and Research Company,Starling Bank
1181,657,247,Qatar Investment Authority,Starling Bank
1182,1871,247,Millennium Management,Starling Bank
1183,1239,1932,Goldman Sachs,Terran Orbital
1184,1239,1611,Goldman Sachs,Unqork
1185,1574,1611,BlackRock,Unqork
1186,1211,1611,Fin Venture Capital,Unqork
1187,1189,1611,HOF Capital,Unqork
1188,1905,1611,Broadridge,Unqork
1189,1239,119,Goldman Sachs,Trulioo
1190,165,119,Plug and Play Tech Center,Trulioo
1191,776,119,TCV,Trulioo
1192,1178,119,UST,Trulioo
1193,442,119,Blumberg Capital,Trulioo
1194,1239,1685,Goldman Sachs,Pensando
1195,1194,1685,Qualcomm Ventures,Pensando
1196,1616,1685,Lightspeed Venture Partners,Pensando
1197,486,1685,Hewlett Packard Enterprise,Pensando
1198,1239,2092,Goldman Sachs,Rebel Foods
1199,662,2092,Sequoia Capital,Rebel Foods
1200,1738,2092,Sequoia Capital India,Rebel Foods
1201,674,2092,Coatue,Rebel Foods
1202,873,2092,Gojek,Rebel Foods
1203,1239,256,Goldman Sachs,Nasuni
1204,329,256,Dell Technologies Capital,Nasuni
1205,1297,256,Flybridge,Nasuni
1206,818,256,Sixth Street,Nasuni
1207,1239,703,Goldman Sachs,Hopper
1208,1892,703,Citi,Hopper
1209,214,703,OMERS Ventures,Hopper
1210,1605,703,Khaira Capital,Hopper
1211,1118,703,Brightspark Ventures,Hopper
1212,1239,1325,Goldman Sachs,Northvolt
1213,542,1325,Baillie Gifford,Northvolt
1214,1184,1325,Bpifrance,Northvolt
1215,9,1325,Siemens,Northvolt
1216,792,1325,InnoEnergy,Northvolt
1217,1239,826,Goldman Sachs,Remitly
1218,74,826,QED Investors,Remitly
1219,1531,826,Techstars,Remitly
1220,2005,826,PayU,Remitly
1221,1509,826,Barclays,Remitly
1222,1239,1422,Goldman Sachs,Purplle
1223,1738,1422,Sequoia Capital India,Purplle
1224,897,1422,Mumbai Angels,Purplle
1225,628,1422,Blume Ventures,Purplle
1226,1239,1693,Goldman Sachs,Mirae Asset Global Investments
1227,2075,1693,Deutsche Bank,Mirae Asset Global Investments
1228,2066,1693,Naver,Mirae Asset Global Investments
1229,1239,629,Goldman Sachs,Livspace
1230,779,629,Bessemer Venture Partners,Livspace
1231,571,629,Jungle Ventures,Livspace
1232,2008,629,IKEA,Livspace
1233,1239,2083,Goldman Sachs,Homebound
1234,1085,2083,Craft Ventures,Homebound
1235,692,2083,Fifth Wall,Homebound
1236,822,2083,GV,Homebound
1237,864,2083,Gaingels,Homebound
1238,1239,1799,Goldman Sachs,PayPal
1239,662,1799,Sequoia Capital,PayPal
1240,1194,1799,Qualcomm Ventures,PayPal
1241,924,1799,Temasek Holdings,PayPal
1242,2075,1799,Deutsche Bank,PayPal
1243,1239,1310,Goldman Sachs,LinkedIn
1244,825,1310,Tiger Global Management,LinkedIn
1245,662,1310,Sequoia Capital,LinkedIn
1246,1252,1310,Greylock,LinkedIn
1247,291,1310,SAP,LinkedIn
1248,1239,1228,Goldman Sachs,Blockdaemon
1249,825,1228,Tiger Global Management,Blockdaemon
1250,2045,1228,Lerer Hippeau,Blockdaemon
1251,646,1228,Comcast,Blockdaemon
1252,603,1228,Voyager,Blockdaemon
1253,1239,325,Goldman Sachs,GitLab
1254,1660,325,Y Combinator,GitLab
1255,1899,325,500 Startups,GitLab
1256,822,325,GV,GitLab
1257,1275,325,Liquid 2 Ventures,GitLab
1258,1239,170,Goldman Sachs,Beqom
1259,1746,170,Swisscom Ventures,Beqom
1260,287,170,Eurazeo,Beqom
1261,1403,170,Sumeru Equity Partners,Beqom
1262,507,170,Golub Capital,Beqom
1263,1239,479,Goldman Sachs,Ethos
1264,617,479,Accel,Ethos
1265,662,479,Sequoia Capital,Ethos
1266,822,479,GV,Ethos
1267,1239,908,Goldman Sachs,Deserve
1268,617,908,Accel,Deserve
1269,1760,908,Mastercard,Deserve
1270,639,908,Credit Suisse,Deserve
1271,1239,1557,Goldman Sachs,Fundrise
1272,1527,1557,Renren,Fundrise
1273,782,1557,Collaborative Fund,Fundrise
1274,498,1557,Guggenheim Partners,Fundrise
1275,1239,1854,Goldman Sachs,ElasticRun
1276,194,1854,SoftBank Vision Fund,ElasticRun
1277,730,1854,Prosus Ventures,ElasticRun
1278,1691,1854,Kalaari Capital,ElasticRun
1279,1456,1854,Norwest Venture Partners,ElasticRun
1280,108,2047,Ascension,Wagestream
1281,1574,2047,BlackRock,Wagestream
1282,74,2047,QED Investors,Wagestream
1283,240,2047,Northzone,Wagestream
1284,108,301,Ascension,Credit Kudos
1285,165,301,Plug and Play Tech Center,Credit Kudos
1286,1850,301,TriplePoint Capital,Credit Kudos
1287,1574,1987,BlackRock,Snapdeal
1288,924,1987,Temasek Holdings,Snapdeal
1289,381,1987,Alibaba Group,Snapdeal
1290,1691,1987,Kalaari Capital,Snapdeal
1291,715,1987,Foxconn Technology Group,Snapdeal
1292,1574,1473,BlackRock,Volocopter
1293,1672,1473,Daimler,Volocopter
1294,1863,1473,Intel,Volocopter
1295,438,1473,Honeywell,Volocopter
1296,688,1473,Continental,Volocopter
1297,1574,764,BlackRock,Snorkel AI
1298,617,764,Accel,Snorkel AI
1299,822,764,GV,Snorkel AI
1300,1616,764,Lightspeed Venture Partners,Snorkel AI
1301,1252,764,Greylock,Snorkel AI
1302,1574,1919,BlackRock,SambaNova Systems
1303,924,1919,Temasek Holdings,SambaNova Systems
1304,822,1919,GV,SambaNova Systems
1305,194,1919,SoftBank Vision Fund,SambaNova Systems
1306,1140,1919,GIC,SambaNova Systems
1307,1574,1880,BlackRock,Zuora
1308,2076,1880,Redpoint,Zuora
1309,551,1880,Index Ventures,Zuora
1310,1252,1880,Greylock,Zuora
1311,600,1880,Silver Lake,Zuora
1312,1574,1053,BlackRock,Pine Labs
1313,1227,1053,Invesco,Pine Labs
1314,924,1053,Temasek Holdings,Pine Labs
1315,1760,1053,Mastercard,Pine Labs
1316,1698,1053,Flipkart,Pine Labs
1317,1574,1133,BlackRock,Puppet
1318,822,1133,GV,Puppet
1319,2016,1133,Kleiner Perkins,Puppet
1320,584,1133,Cisco,Puppet
1321,1574,545,BlackRock,Rocket Lab
1322,779,545,Bessemer Venture Partners,Rocket Lab
1323,971,545,DCVC,Rocket Lab
1324,1661,545,Khosla Ventures,Rocket Lab
1325,853,545,Neuberger Berman Group,Rocket Lab
1326,1574,2004,BlackRock,Planet
1327,1702,2004,Google,Planet
1328,1049,2004,Lux Capital,Planet
1329,1574,446,BlackRock,Rivian
